,loannumber,loanamount,totaldue,termdays,good_bad_flag,longitude_gps,latitude_gps,approval_time,creationdate_dow,additional_charges,is_referred,age,ploan_loanamount_mean,ploan_loanamount_min,ploan_loanamount_25%,ploan_loanamount_50%,ploan_loanamount_75%,ploan_loanamount_max,ploan_totaldue_mean,ploan_totaldue_min,ploan_totaldue_25%,ploan_totaldue_50%,ploan_totaldue_75%,ploan_totaldue_max,ploan_termdays_mean,ploan_termdays_min,ploan_termdays_25%,ploan_termdays_50%,ploan_termdays_75%,ploan_termdays_max,ploan_approval_time_mean,ploan_approval_time_min,ploan_approval_time_25%,ploan_approval_time_50%,ploan_approval_time_75%,ploan_approval_time_max,ploan_return_days_mean,ploan_return_days_min,ploan_return_days_25%,ploan_return_days_50%,ploan_return_days_75%,ploan_return_days_max,ploan_first_return_days_mean,ploan_first_return_days_min,ploan_first_return_days_25%,ploan_first_return_days_50%,ploan_first_return_days_75%,ploan_first_return_days_max,ploan_additional charges_mean_x,ploan_additional charges_min_x,ploan_additional charges_25%_x,ploan_additional charges_50%_x,ploan_additional charges_75%_x,ploan_additional charges_max_x,ploan_additional charges_mean_y,ploan_additional charges_min_y,ploan_additional charges_25%_y,ploan_additional charges_50%_y,ploan_additional charges_75%_y,ploan_additional charges_max_y,not_repaid_percentage,bank_account_type_Other,bank_account_type_Savings,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank,employment_status_clients_Permanent
37,2,10000.0,11500.0,15,0,2.957738,6.534212200000002,1.0,1,1500.0,0,36.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,8,30000.0,34500.0,30,0,3.8981503,7.3491502,1.0,3,4500.0,0,32.0,17142.85714285714,10000.0,10000.0,20000.0,20000.0,30000.0,19664.285714285714,11500.0,11500.0,21900.0,23375.0,34500.0,19.285714285714285,15.0,15.0,15.0,22.5,30.0,1.0,1.0,1.0,1.0,1.0,1.0,14.428571428571427,4.0,9.5,11.0,19.5,28.0,3.571428571428572,1.0,1.5,3.0,4.5,9.0,2521.428571428572,1500.0,1500.0,1900.0,3375.0,4500.0,2521.428571428572,1500.0,1500.0,1900.0,3375.0,4500.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,15,40000.0,44000.0,30,0,12.4805166,9.2099548,1.0,2,4000.0,0,29.0,29285.714285714286,10000.0,22500.0,30000.0,40000.0,40000.0,33485.71428571428,13000.0,26975.0,34450.0,44000.0,44800.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0364285714285717,1.0,1.0,1.0,1.0,1.49,24.785714285714285,8.0,18.25,27.0,32.0,35.0,4.5,-4.0,-1.25,2.0,10.0,20.0,4200.0,3000.0,4000.0,4400.0,4500.0,4800.0,4200.0,3000.0,4000.0,4400.0,4500.0,4800.0,71.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,4,10000.0,13000.0,30,0,3.3330007000000004,6.5733791,1.0,2,3000.0,0,26.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12000.0,11500.0,11500.0,11500.0,12250.0,13000.0,20.0,15.0,15.0,15.0,22.5,30.0,1.0,1.0,1.0,1.0,1.0,1.0,30.66666666666667,27.0,29.0,31.0,32.5,34.0,-10.666666666666666,-17.0,-15.0,-13.0,-7.5,-2.0,2000.0,1500.0,1500.0,1500.0,2250.0,3000.0,2000.0,1500.0,1500.0,1500.0,2250.0,3000.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2,10000.0,13000.0,30,0,3.343518,6.5370165999999985,1.0,2,3000.0,1,24.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,13.0,13.0,13.0,13.0,13.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,3,10000.0,11500.0,15,0,3.30555,6.5103567,1.02,4,1500.0,0,41.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.005,1.0,1.0025,1.005,1.0075,1.01,14.0,14.0,14.0,14.0,14.0,14.0,1.0,0.0,0.5,1.0,1.5,2.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,4,10000.0,11500.0,15,0,3.9036073,7.3393735,1.0,6,1500.0,0,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0066666666666666,1.0,1.0,1.0,1.01,1.02,16.666666666666668,13.0,14.5,16.0,18.5,21.0,11.666666666666664,7.0,10.0,13.0,14.0,15.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,5,20000.0,22250.0,15,0,3.4326509,6.4537758,1.0,1,2250.0,0,33.0,12500.0,10000.0,10000.0,10000.0,12500.0,20000.0,14187.5,11500.0,11500.0,11500.0,14187.5,22250.0,15.0,15.0,15.0,15.0,15.0,15.0,1.005,1.0,1.0,1.0,1.005,1.02,16.0,14.0,14.0,15.5,17.5,19.0,-1.25,-3.0,-2.25,-1.0,0.0,0.0,1687.5,1500.0,1500.0,1500.0,1687.5,2250.0,1687.5,1500.0,1500.0,1500.0,1687.5,2250.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
45,2,10000.0,13000.0,30,0,3.6595105,6.6681408,1.0,2,3000.0,1,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,14.0,14.0,14.0,14.0,14.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46,8,30000.0,34500.0,30,0,8.6713276,9.0830135,1.0,5,4500.0,0,29.0,14285.714285714286,10000.0,10000.0,10000.0,20000.0,20000.0,17928.571428571428,13000.0,13000.0,13000.0,24500.0,24500.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,22.57142857142857,10.0,21.0,25.0,26.5,28.0,6.7142857142857135,0.0,2.5,5.0,9.0,19.0,3642.857142857143,3000.0,3000.0,3000.0,4500.0,4500.0,3642.857142857143,3000.0,3000.0,3000.0,4500.0,4500.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
47,9,20000.0,22250.0,15,0,3.5579715,6.4634231,1.0,2,2250.0,0,43.0,17500.0,10000.0,10000.0,20000.0,20000.0,30000.0,20706.25,11500.0,13000.0,23025.0,23800.0,34500.0,26.25,15.0,26.25,30.0,30.0,30.0,1.0025,1.0,1.0,1.0,1.0,1.02,24.125,13.0,17.5,28.5,29.0,33.0,0.875,-5.0,-0.25,0.5,1.0,10.0,3206.25,1500.0,2812.5,3400.0,3800.0,4500.0,3206.25,1500.0,2812.5,3400.0,3800.0,4500.0,75.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48,3,10000.0,13000.0,30,0,3.4929233,6.6057041,1.0,3,3000.0,0,32.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,27.0,27.0,1.5,1.0,1.25,1.5,1.75,2.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49,6,20000.0,24500.0,30,0,5.326978400000002,7.799699,1.0,0,4500.0,0,55.0,14000.0,10000.0,10000.0,10000.0,20000.0,20000.0,17460.0,13000.0,13000.0,13000.0,23800.0,24500.0,30.0,30.0,30.0,30.0,30.0,30.0,1.002,1.0,1.0,1.0,1.0,1.01,21.2,12.0,21.0,21.0,23.0,29.0,8.2,1.0,6.0,7.0,9.0,18.0,3460.0,3000.0,3000.0,3000.0,3800.0,4500.0,3460.0,3000.0,3000.0,3000.0,3800.0,4500.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,3,10000.0,13000.0,30,0,3.5159825,6.7062641,1.0,1,3000.0,0,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12250.0,11500.0,11875.0,12250.0,12625.0,13000.0,22.5,15.0,18.75,22.5,26.25,30.0,1.01,1.0,1.005,1.01,1.015,1.02,22.5,13.0,17.75,22.5,27.25,32.0,-0.5,-1.0,-0.75,-0.5,-0.25,0.0,2250.0,1500.0,1875.0,2250.0,2625.0,3000.0,2250.0,1500.0,1875.0,2250.0,2625.0,3000.0,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
51,4,10000.0,13000.0,30,1,3.2643932,6.566791800000002,1.02,0,3000.0,0,33.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12000.0,11500.0,11500.0,11500.0,12250.0,13000.0,20.0,15.0,15.0,15.0,22.5,30.0,1.0,1.0,1.0,1.0,1.0,1.0,24.33333333333333,8.0,17.5,27.0,32.5,38.0,-3.6666666666666665,-10.0,-9.0,-8.0,-0.5,7.0,2000.0,1500.0,1500.0,1500.0,2250.0,3000.0,2000.0,1500.0,1500.0,1500.0,2250.0,3000.0,33.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,4,20000.0,24500.0,30,0,3.9074055,6.8171079,1.0,0,4500.0,0,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,24.33333333333333,11.0,20.5,30.0,31.0,32.0,5.333333333333333,-1.0,-1.0,-1.0,8.5,18.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
53,2,10000.0,11500.0,15,0,3.3229955,6.653875599999999,1.01,6,1500.0,0,33.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,13.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,5,20000.0,24500.0,30,0,5.645100599999999,5.9270242,1.02,5,4500.0,0,30.0,12500.0,10000.0,10000.0,10000.0,12500.0,20000.0,15875.0,13000.0,13000.0,13000.0,15875.0,24500.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,24.25,15.0,23.25,27.0,28.0,28.0,5.75,1.0,1.75,3.0,7.0,16.0,3375.0,3000.0,3000.0,3000.0,3375.0,4500.0,3375.0,3000.0,3000.0,3000.0,3375.0,4500.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,2,10000.0,13000.0,30,0,3.8710285,7.3077130000000015,1.0,6,3000.0,0,33.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,8.0,8.0,8.0,8.0,8.0,8.0,24.0,24.0,24.0,24.0,24.0,24.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
56,5,20000.0,24500.0,30,0,5.6475083,6.263344999999998,1.0,0,4500.0,0,31.0,11250.0,10000.0,10000.0,10000.0,11250.0,15000.0,14343.75,13000.0,13000.0,13000.0,14343.75,18375.0,30.0,30.0,30.0,30.0,30.0,30.0,1.005,1.0,1.0,1.0,1.005,1.02,20.5,10.0,13.0,21.5,29.0,29.0,8.75,0.0,0.75,8.0,16.0,19.0,3093.75,3000.0,3000.0,3000.0,3093.75,3375.0,3093.75,3000.0,3000.0,3000.0,3093.75,3375.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
57,2,10000.0,13000.0,30,0,7.4847391,8.9966162,1.0,4,3000.0,0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,13.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
58,8,40000.0,48000.0,60,0,3.3427681,6.5094142,1.0,5,8000.0,0,41.0,17142.85714285714,10000.0,10000.0,10000.0,25000.0,30000.0,20800.0,11500.0,11500.0,11500.0,30300.0,39000.0,30.0,15.0,15.0,15.0,45.0,60.0,1.0014285714285711,1.0,1.0,1.0,1.0,1.01,17.857142857142858,6.0,9.5,12.0,16.5,55.0,8.285714285714286,-2.0,0.5,6.0,14.0,25.0,3657.142857142857,1500.0,1500.0,1500.0,5300.0,9000.0,3657.142857142857,1500.0,1500.0,1500.0,5300.0,9000.0,71.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,17,40000.0,44000.0,30,0,3.4339027,6.8257862000000005,1.0,0,4000.0,0,47.0,27500.0,10000.0,17500.0,30000.0,40000.0,40000.0,31459.375,13000.0,21625.0,34400.0,44000.0,44800.0,29.0625,15.0,30.0,30.0,30.0,30.0,1.561875,1.0,1.0,1.0,1.0,9.98,26.5625,10.0,25.75,30.0,31.0,33.0,2.4375,-3.0,-1.0,-1.0,2.0,20.0,3959.375,2250.0,3000.0,4400.0,4500.0,4800.0,3959.375,2250.0,3000.0,4400.0,4500.0,4800.0,38.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,4,20000.0,22250.0,15,1,-2.9799497,56.464013,1.0,3,2250.0,0,24.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12000.0,11500.0,11500.0,11500.0,12250.0,13000.0,20.0,15.0,15.0,15.0,22.5,30.0,1.0,1.0,1.0,1.0,1.0,1.0,15.666666666666664,7.0,8.5,10.0,20.0,30.0,5.0,1.0,3.0,5.0,7.0,9.0,2000.0,1500.0,1500.0,1500.0,2250.0,3000.0,2000.0,1500.0,1500.0,1500.0,2250.0,3000.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61,12,30000.0,34500.0,30,0,7.494101299999999,8.9654194,1.0,1,4500.0,0,47.0,20000.0,10000.0,10000.0,20000.0,30000.0,30000.0,23156.818181818184,11125.0,11500.0,23800.0,34400.0,34500.0,24.54545454545455,15.0,15.0,30.0,30.0,30.0,1.000909090909091,1.0,1.0,1.0,1.0,1.01,24.181818181818183,12.0,14.5,26.0,29.0,42.0,-0.18181818181818185,-14.0,-1.0,1.0,3.0,7.0,3156.818181818182,1125.0,1500.0,3800.0,4400.0,4500.0,3156.818181818182,1125.0,1500.0,3800.0,4400.0,4500.0,73.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
62,7,30000.0,39000.0,60,1,3.3056888,6.444521400000001,1.02,6,9000.0,0,38.0,15000.0,10000.0,10000.0,10000.0,17500.0,30000.0,19133.33333333333,13000.0,13000.0,13000.0,21100.0,39000.0,35.0,30.0,30.0,30.0,30.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,34.333333333333336,27.0,28.0,29.0,30.0,63.0,0.6666666666666666,-1.0,0.25,1.0,1.0,2.0,4133.333333333333,3000.0,3000.0,3000.0,3600.0,9000.0,4133.333333333333,3000.0,3000.0,3000.0,3600.0,9000.0,83.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
63,12,30000.0,34500.0,30,1,8.3232966,4.9612435,1.0,5,4500.0,0,38.0,19090.90909090909,10000.0,10000.0,20000.0,25000.0,30000.0,22236.363636363636,11500.0,11500.0,23800.0,29100.0,34500.0,24.54545454545455,15.0,15.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,23.54545454545455,10.0,15.0,28.0,30.5,34.0,-0.18181818181818185,-6.0,-1.5,-1.0,0.5,6.0,3145.4545454545455,1500.0,1500.0,3800.0,4100.0,4500.0,3145.4545454545455,1500.0,1500.0,3800.0,4100.0,4500.0,36.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64,2,10000.0,13000.0,30,0,3.2865452000000004,6.6156567,1.0,2,3000.0,0,34.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,9.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
65,12,40000.0,48000.0,60,0,3.1696445,6.6879675,1.0,1,8000.0,0,29.0,20909.090909090908,10000.0,10000.0,20000.0,30000.0,40000.0,23900.0,11400.0,11500.0,21900.0,34400.0,48000.0,23.181818181818183,15.0,15.0,15.0,30.0,60.0,1.000909090909091,1.0,1.0,1.0,1.0,1.01,15.090909090909092,4.0,9.5,14.0,15.5,34.0,5.0,-2.0,-0.5,2.0,9.0,20.0,2990.909090909091,1400.0,1500.0,1900.0,4400.0,8000.0,2990.909090909091,1400.0,1500.0,1900.0,4400.0,8000.0,73.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
66,5,20000.0,24500.0,30,0,4.611628,8.5332935,1.0,2,4500.0,1,23.0,12500.0,10000.0,10000.0,10000.0,12500.0,20000.0,14750.0,11500.0,11500.0,11500.0,14750.0,24500.0,18.75,15.0,15.0,15.0,18.75,30.0,1.0,1.0,1.0,1.0,1.0,1.0,17.25,13.0,13.0,14.0,18.25,28.0,-0.25,-1.0,-0.25,0.0,0.0,0.0,2250.0,1500.0,1500.0,1500.0,2250.0,4500.0,2250.0,1500.0,1500.0,1500.0,2250.0,4500.0,75.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,7,30000.0,39000.0,60,0,3.9628733,7.386428299999999,1.0,0,9000.0,0,34.0,15000.0,10000.0,10000.0,15000.0,20000.0,20000.0,18383.33333333333,11500.0,13000.0,18400.0,24325.0,24500.0,27.5,15.0,30.0,30.0,30.0,30.0,1.0033333333333332,1.0,1.0,1.0,1.0,1.02,19.83333333333333,0.0,17.25,24.5,26.5,28.0,6.333333333333332,0.0,3.25,4.0,10.75,14.0,3383.333333333333,1500.0,3000.0,3400.0,4325.0,4500.0,3383.333333333333,1500.0,3000.0,3400.0,4325.0,4500.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
68,3,10000.0,13000.0,30,0,5.7580338,5.5474235,1.0,2,3000.0,0,36.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,25.0,26.0,27.0,28.0,29.0,1.5,-1.0,0.25,1.5,2.75,4.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,50.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,10,40000.0,44000.0,30,0,6.544928400000001,9.585992999999998,1.02,1,4000.0,0,36.0,22222.222222222223,10000.0,10000.0,20000.0,30000.0,40000.0,26000.0,13000.0,13000.0,23800.0,34500.0,44000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,11.0,14.0,26.0,27.0,28.0,6.777777777777778,1.0,2.0,3.0,15.0,18.0,3777.777777777778,3000.0,3000.0,3800.0,4400.0,4500.0,3777.777777777778,3000.0,3000.0,3800.0,4400.0,4500.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,5,30000.0,39000.0,60,0,6.785373,6.1538848,1.0,1,9000.0,0,32.0,15000.0,10000.0,10000.0,15000.0,20000.0,20000.0,18750.0,13000.0,13000.0,18750.0,24500.0,24500.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,9.0,15.0,22.5,28.5,30.0,7.75,-1.0,-0.25,6.0,14.0,20.0,3750.0,3000.0,3000.0,3750.0,4500.0,4500.0,3750.0,3000.0,3000.0,3750.0,4500.0,4500.0,75.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,2,10000.0,13000.0,30,0,3.5663844,6.470378,1.0,3,3000.0,1,33.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,28.0,28.0,28.0,28.0,28.0,28.0,3.0,3.0,3.0,3.0,3.0,3.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
72,3,10000.0,13000.0,30,0,7.7965867,4.9799733,1.0,4,3000.0,1,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.01,1.0,1.005,1.01,1.015,1.02,20.0,17.0,18.5,20.0,21.5,23.0,9.0,6.0,7.5,9.0,10.5,12.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
73,2,10000.0,13000.0,30,0,3.8485124,7.3684474,1.0,0,3000.0,0,29.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,29.0,29.0,29.0,29.0,29.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,3,10000.0,13000.0,30,0,3.3130982,6.502111,1.0,2,3000.0,0,27.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.01,1.0,1.005,1.01,1.015,1.02,32.0,27.0,29.5,32.0,34.5,37.0,-3.0,-8.0,-5.5,-3.0,-0.5,2.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,50.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
75,8,10000.0,13000.0,30,0,3.3562934,6.5295153,1.02,1,3000.0,0,29.0,14285.714285714286,10000.0,10000.0,10000.0,20000.0,20000.0,17500.0,12250.0,13000.0,13000.0,23375.0,24500.0,27.857142857142854,15.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,43.28571428571429,13.0,17.5,28.0,46.5,134.0,-16.428571428571427,-105.0,-18.0,-3.0,7.0,15.0,3214.285714285714,2250.0,2625.0,3000.0,3750.0,4500.0,3214.285714285714,2250.0,2625.0,3000.0,3750.0,4500.0,43.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76,6,30000.0,34500.0,30,0,3.4575733,6.8170066999999985,1.0,2,4500.0,0,25.0,14000.0,10000.0,10000.0,10000.0,20000.0,20000.0,16550.0,11500.0,11500.0,13000.0,22250.0,24500.0,21.0,15.0,15.0,15.0,30.0,30.0,1.008,1.0,1.0,1.0,1.02,1.02,17.0,7.0,10.0,10.0,29.0,29.0,2.6,-1.0,0.0,3.0,4.0,7.0,2550.0,1500.0,1500.0,2250.0,3000.0,4500.0,2550.0,1500.0,1500.0,2250.0,3000.0,4500.0,80.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
77,2,10000.0,13000.0,30,0,3.1941288,6.5054402,1.0,5,3000.0,0,21.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,11.0,11.0,11.0,11.0,11.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
